Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
5490	-4156.19	-4152.33	-3.85501	21.23683	11.79184	0.1607201	0.4602936	0.03132053	0.3729411	0.00960431	0.00496914	0.000737061	0.0437097	0.0340893	0.0113981	0.0027457	0.0185992	0.0113854	0.0265087	0.016886	0.0207971	0.0146214	0.00835031	0.0284423	0.0969549	0.0219316	0.0243773	0.023323	0.0213488	0.009365	0.0234097	0.0080157	0.0118417	0.0185377	0.0195976	0.0061382	0.00823636	0.00302585	0.0283084	0.00120097	0.0444798	0.0402864	0.00723249	0.00807356	0.00637252	0.00644162	0.00361386	0.0804102	0.0158665	0.0126128	0.0315802	0.02707522	0.0992077	0.300785	0.521685	0.794142	0.02588006	0.01790946	0.00841527	0.532151	0.00972621	0.00684411	0.431645	0.0112185	0.1400974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0609132	0.229605	0.611005	0.0984774	6	38.71601	0.09694824	9.81629e-05	0.0146141	0.273871	3.71142	0.0262861	0.225206	0.789079	2.95943	0.297802	0.309761	0.13254	0.259896	0.1580069	7.11256	8.18274	1.93181	21.454	6.38076	9.07408	8.47719	11.7918	37.174	16.8731	15.0359	5.19887	0.207256	22.4695	0.8866539
5500	-4147.45	-4145.71	-1.74208	19.909	11.64942	0.1688178	0.6113823	0.0527634	0.4718054	0.00738766	0.00919534	0.00250173	0.0578499	0.0271343	0.0225377	0.00508729	0.0195146	0.0117951	0.0276242	0.0604843	0.0338396	0.0379785	0.0140868	0.0301567	0.0443593	0.0230354	0.0205464	0.00967455	0.0048717	0.00466541	0.0227039	0.00420165	0.0115769	0.0103539	0.0339982	0.0143367	0.00694447	0.0090006	0.0215616	0.00199219	0.06168	0.0418137	0.00352361	0.0216225	0.00417643	0.0367732	0.00317451	0.0964337	0.0120003	0.0142589	0.00887886	0.02401735	0.0968935	0.290556	0.50409	0.776489	0.02626398	0.07355024	0.0145643	0.534686	0.00418558	0.00380337	0.433701	0.00905967	0.09029792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115755	0.379285	0.433385	0.071575	6	38.9564	0.07908282	0.000148292	0.01794	0.297591	3.68432	0.0554638	0.31854	0.887017	2.73898	0.296298	0.29966	0.145458	0.258584	0.1638482	7.11256	8.18274	2.24601	21.454	9.59126	9.69417	7.77881	11.6494	37.1864	16.8731	14.1014	5.27589	0.141701	20.2816	0.5511073
5510	-4159.23	-4147.35	-11.8786	19.77031	11.79428	0.1734341	0.7058133	0.09884376	0.4293176	0.0261862	0.00593806	0.00352647	0.0432913	0.0279087	0.00964465	0.00639497	0.0286868	0.0119665	0.0261356	0.0900629	0.0755998	0.0220977	0.00788287	0.0115692	0.0649322	0.027873	0.0263392	0.00747231	0.0041533	0.00944283	0.0297536	0.0153015	0.0105851	0.0389943	0.0700201	0.0298103	0.0245273	0.0139867	0.0090617	0.00266586	0.07694	0.0568721	0.00591096	0.0368744	0.00750086	0.0533266	0.00448688	0.103675	0.0212137	0.0214602	0.00183541	0.02439766	0.108068	0.311369	0.52688	0.792249	0.03408141	0.02829106	0.0160033	0.603572	0.00350482	0.00572428	0.362636	0.00856007	0.1172063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068038	0.115649	0.785944	0.0303696	6	40.82781	0.09478181	0.000184397	0.0199905	0.310888	3.66894	0.0754304	0.36626	0.927004	2.63131	0.300766	0.294728	0.135489	0.269018	0.1454973	7.11256	8.18274	2.24601	22.6498	9.34447	9.69351	7.77881	11.7943	37.1864	16.4258	15.3276	5.27589	0.141701	20.5557	0.8055561
5520	-4147.74	-4147.2	-0.537964	22.38453	11.79428	0.148372	1.477832	0.107719	0.1418933	0.0116528	0.00257991	0.00605134	0.0414485	0.0256112	0.00333134	0.00606317	0.0312664	0.014613	0.032482	0.0274643	0.0200921	0.0275526	0.00509871	0.0122074	0.0179714	0.0192342	0.0151769	0.00393689	0.0083826	0.0240881	0.0245194	0.0109835	0.00120342	0.0482962	0.0842231	0.0250434	0.0271068	0.0285577	0.00560582	0.00330271	0.0568942	0.0491157	0.00301425	0.0212636	0.00643938	0.0559808	0.00468118	0.0536199	0.0220191	0.0145274	0.00830187	0.0210696	0.133943	0.373469	0.607272	0.854934	0.03462178	-0.01723928	0.00818653	0.582595	0.00217471	0.00302671	0.394143	0.00987453	0.1480426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115151	0.324456	0.542728	0.0176647	7	42.18034	0.08490672	4.79716e-05	0.0102342	0.23691	3.75281	0.221878	0.584824	1.04909	2.1442	0.311063	0.313108	0.121112	0.254717	0.1308033	6.84921	8.18274	2.57593	22.6498	9.66361	9.6519	7.77881	11.7943	37.1396	16.8075	15.3276	5.2825	0.141701	21.6482	1.131795
5530	-4152.87	-4149.2	-3.66763	31.01121	11.79864	0.176442	1.376601	0.03472497	0.1438534	0.0188584	0.00202951	0.00438339	0.0450125	0.0164923	0.00478338	0.00404494	0.0313193	0.0155429	0.0232671	0.021528	0.00513913	0.0169728	0.00507565	0.00538249	0.0112876	0.0165304	0.0175842	0.00480468	0.00443602	0.0630114	0.0244746	0.0106307	0.00102344	0.0208228	0.0180245	0.0162828	0.0457316	0.0236994	0.00894005	0.00991625	0.0226533	0.0213364	0.00497766	0.0385605	0.00528365	0.017555	0.00362144	0.0213874	0.0488372	0.0190133	0.00525912	0.01791553	0.117993	0.349267	0.586804	0.845753	0.03293593	0.09679034	0.0046288	0.531927	0.00839701	0.00196947	0.443329	0.00974863	0.08937461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234998	0.417874	0.28196	0.0651675	6	46.38921	0.08984696	0.000211225	0.0213849	0.319456	3.65895	0.205615	0.566639	1.04227	2.18547	0.279146	0.320058	0.135972	0.264825	0.1861649	6.48573	7.84808	2.58483	22.6498	9.66895	9.6519	7.77881	11.7986	37.1396	16.8941	13.9404	5.29708	0.141701	20.5099	0.4800829
5540	-4140.73	-4145.08	4.34839	29.5043	11.79864	0.1746388	1.666153	0.03210408	0.09828884	0.02077	0.000961604	0.00347842	0.0323167	0.0161224	0.0024285	0.00298212	0.0213918	0.0166464	0.0248974	0.0269276	0.00944859	0.0136178	0.00332505	0.00495011	0.00576676	0.0268537	0.0141736	0.00477266	0.00310225	0.0243574	0.0172877	0.0188233	0.00238687	0.0107246	0.0276031	0.0125713	0.0283738	0.0142912	0.00892386	0.0135058	0.0145983	0.0283761	0.00500837	0.0291745	0.00515445	0.0222656	0.00515263	0.0117862	0.0236487	0.0300586	0.00382089	0.01647596	0.121836	0.359607	0.600548	0.855875	0.04439845	0.07694709	0.00847824	0.578284	0.00947491	0.00604184	0.378772	0.0189495	0.1709997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133257	0.281107	0.547874	0.0377618	5	49.40176	0.07438054	0.000194817	0.0205435	0.314329	3.66493	0.249887	0.614063	1.05885	2.0772	0.314169	0.310295	0.113569	0.261967	0.2479468	6.48573	8.05457	2.25545	22.6498	5.26898	9.52973	7.77881	11.7986	36.5946	16.8984	13.9404	5.06878	0.141701	21.301	0.6896629
5550	-4175.81	-4157.18	-18.6355	31.85374	11.78296	0.2017722	0.8606013	0.04792919	0.06446159	0.0442995	0.000743954	0.00441535	0.0369864	0.0163515	0.00533049	0.00266813	0.0148807	0.0151401	0.0221806	0.0164377	0.011045	0.0134233	0.00782666	0.00591036	0.0317057	0.0388334	0.0398884	0.0279128	0.0073421	0.0104308	0.021541	0.0151442	0.00544936	0.0524118	0.0315498	0.0262475	0.0533654	0.0260376	0.01446	0.0346599	0.0424379	0.012888	0.00946075	0.051614	0.00517664	0.0154627	0.00345034	0.0137696	0.00858442	0.0388197	0.000852819	0.01999042	0.12891	0.373806	0.616137	0.865494	0.02312029	0.04413991	0.0125481	0.461582	0.0116183	0.013482	0.492644	0.00812579	0.1666982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693873	0.49255	0.291204	0.146859	1	45.71546	0.04530019	0.00056441	0.0348041	0.388267	3.57636	0.108373	0.430435	0.972429	2.48876	0.296166	0.292514	0.154453	0.256867	0.2108381	6.43085	8.19564	2.25545	22.6498	5.26898	6.43051	7.77881	11.783	37.1345	16.8984	14.9952	3.62188	0.141701	21.301	0.7906455
5560	-4156.3	-4147.56	-8.73489	22.96833	11.78919	0.1772265	1.584172	0.0602133	0.2639478	0.0170355	0.000730138	0.0028426	0.043402	0.0171094	0.00445203	0.0030162	0.0170125	0.00654365	0.0194127	0.0300312	0.00471075	0.00585147	0.00145482	0.0193018	0.113862	0.0494566	0.0204452	0.0241662	0.00506202	0.00888343	0.0289885	0.0217588	0.00327259	0.0662804	0.00433905	0.023983	0.0157164	0.0275806	0.0343419	0.0207613	0.0265245	0.00939359	0.0184874	0.0558366	0.00285771	0.0377967	0.00413756	0.0180365	0.00700395	0.0219351	0.000660339	0.02148272	0.112866	0.330892	0.558767	0.822156	0.02283131	0.001001641	0.0106869	0.640758	0.00371391	0.00376318	0.335031	0.00604741	0.2200465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0586465	0.336114	0.529576	0.075664	5	44.84446	0.04230985	0.000218677	0.0217561	0.321678	3.65635	0.238037	0.601992	1.055	2.10497	0.288694	0.330381	0.117603	0.263322	0.2210481	5.87872	8.19564	2.25545	22.6498	5.26898	9.30134	7.78055	11.7892	36.6957	16.8984	14.2506	5.16731	0.201607	21.301	0.9954687
5570	-4145.54	-4145.91	0.364116	31.95865	11.78919	0.1474057	0.7364113	0.01094287	0.08416544	0.0102632	0.000750285	0.00272221	0.050838	0.0141033	0.0109935	0.00472742	0.0153025	0.00382263	0.0227437	0.0289997	0.00309498	0.0111779	0.00189528	0.01639	0.00865882	0.0437897	0.0133396	0.0329081	0.0101687	0.0175634	0.0113896	0.00918798	0.00217877	0.0353675	0.0111781	0.0257694	0.00711208	0.0220853	0.025105	0.0190581	0.016219	0.00868059	0.0184528	0.0108455	0.00102019	0.0205615	0.00486978	0.0166477	0.0355783	0.0384639	0.0038993	0.0204281	0.118542	0.355921	0.599092	0.856547	0.03205544	0.03264989	0.0091603	0.534788	0.00785823	0.00470369	0.438072	0.00541785	0.1857104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109957	0.525419	0.355233	0.0093917	6	43.45725	0.03963454	4.5128e-05	0.00992753	0.233987	3.75604	0.0819765	0.380215	0.937649	2.60016	0.294613	0.307052	0.122106	0.27623	0.2183603	7.68023	8.19564	2.36354	22.6498	9.46248	9.69711	7.78055	11.7892	37.0179	16.8984	15.2675	5.21016	0.203416	21.301	0.850477
5580	-4152.54	-4146.36	-6.18123	40.88147	11.78172	0.1570565	0.9758195	0.0196096	0.1079074	0.0101974	0.00143258	0.0077281	0.0412196	0.0201533	0.0119828	0.00366208	0.0184431	0.0125265	0.0190442	0.0251744	0.0029415	0.0154933	0.0122403	0.0131551	0.0127082	0.0515887	0.0150233	0.0306173	0.0123575	0.0232311	0.00985985	0.00478269	0.000799644	0.028071	0.0144865	0.00924049	0.00263151	0.0202799	0.0199751	0.0161377	0.00950175	0.00839054	0.0374242	0.0197658	0.00299741	0.0368939	0.00267496	0.0152695	0.077175	0.0125594	0.00215869	0.01332318	0.118126	0.35291	0.593848	0.85211	0.02751403	-0.009789635	0.014384	0.535734	0.00423198	0.00388184	0.432753	0.00901538	0.1494669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254851	0.137875	0.548035	0.0592386	4	43.21755	0.03966641	8.03153e-05	0.013226	0.262992	3.7237	0.132104	0.469361	0.995875	2.40266	0.295749	0.312056	0.124447	0.267748	0.1396772	7.68023	7.13538	1.98256	22.6498	9.3183	9.69711	7.78055	11.7817	37.0938	16.8984	15.2675	5.29361	0.203416	21.301	1.070088
5590	-4154.8	-4144.05	-10.7526	34.76475	11.50761	0.1622713	1.113675	0.0773939	0.2690293	0.0350939	0.00133978	0.00454983	0.0402309	0.0210237	0.0046061	0.00592799	0.0113701	0.0115993	0.0230736	0.0602834	0.0222845	0.0198257	0.00520541	0.00921065	0.0409929	0.0169761	0.00545056	0.0368007	0.036014	0.0221052	0.0220444	0.0055563	0.00150833	0.0419429	0.0218829	0.0174993	0.00614153	0.0152617	0.0204184	0.0146723	0.00733254	0.0228002	0.0132521	0.0219106	0.00189724	0.0458612	0.00342686	0.0220633	0.114982	0.0223554	0.00436242	0.02287778	0.115913	0.335251	0.562139	0.823354	0.02300171	0.0354904	0.00922078	0.489607	0.00530127	0.00709332	0.476912	0.0118663	0.07141611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174937	0.0431009	0.741733	0.0402285	5	42.12219	0.07192221	0.000106575	0.0152239	0.278451	3.70622	0.159061	0.508442	1.01655	2.31595	0.293779	0.315229	0.144485	0.246508	0.1069065	7.16097	8.15377	1.98256	22.7522	9.3183	9.69966	7.78055	11.5076	36.391	16.8984	15.2675	2.17293	0.203416	22.623	0.668024
5600	-4163.22	-4147.78	-15.4389	27.12909	11.65868	0.1674692	1.046829	0.04823777	0.1953219	0.0122113	0.00261799	0.00336753	0.0342048	0.0213254	0.0198781	0.0217269	0.0173088	0.0168248	0.0205898	0.0606242	0.0264028	0.0216161	0.00364459	0.0110719	0.0142328	0.0115469	0.00650032	0.0268795	0.190667	0.0397353	0.041761	0.0150923	0.000989359	0.0340826	0.0156263	0.0156584	0.0104926	0.0119451	0.0441457	0.0159315	0.0186724	0.0168901	0.00921346	0.0294962	0.00147462	0.0396729	0.00439129	0.0324061	0.062117	0.0280927	0.0088325	0.03245911	0.116194	0.341823	0.575036	0.835831	0.02549212	0.02981701	0.00773643	0.552532	0.00908275	0.00647388	0.408598	0.0155765	0.1085412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100048	0.0343895	0.857423	0.00813965	5	39.4194	0.1030236	0.00013883	0.0173618	0.293675	3.68882	0.146202	0.490389	1.00735	2.35606	0.315329	0.303052	0.123043	0.258576	0.1383583	7.74071	8.1606	2.02482	19.6146	9.41527	9.69156	7.78055	11.6587	36.9809	16.0104	15.2675	2.17293	0.203416	21.9207	0.7844941
5610	-4182.95	-4148.19	-34.7642	24.8273	11.76706	0.185211	1.745771	0.1451909	0.2143325	0.0112458	0.00584083	0.00416776	0.0467763	0.0227234	0.0400683	0.0210755	0.0202174	0.0163498	0.0263947	0.0211783	0.00487548	0.0168968	0.00707711	0.0164	0.013351	0.0172217	0.0345797	0.0846754	0.261683	0.0872246	0.024705	0.0572724	0.00231175	0.0386503	0.0532365	0.0174067	0.0106787	0.0279489	0.0456323	0.0246739	0.0266667	0.0121639	0.0125555	0.0793514	0.00129027	0.0500239	0.0249653	0.0241964	0.0307285	0.0295181	0.0118455	0.04096026	0.134647	0.36788	0.595335	0.843531	0.02880642	0.03437979	0.00620311	0.563145	0.0067339	0.00706955	0.408987	0.00786145	0.1541128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259978	0.0931355	0.637242	0.0096445	5	40.15297	0.08739067	0.000306031	0.025703	0.343973	3.63002	0.260916	0.624936	1.0621	2.05205	0.271436	0.322337	0.125679	0.280548	0.1884926	7.74071	7.6627	0.317827	17.8846	6.80178	9.51102	8.47098	11.7671	37.1358	16.4902	15.2675	3.12095	0.203416	21.9207	0.8176067
5620	-4165.31	-4144.53	-20.7777	29.27443	11.50799	0.1628322	1.11538	0.162578	0.1170736	0.00889253	0.0186887	0.00362883	0.0331545	0.0161408	0.023785	0.0131133	0.0187585	0.0211143	0.0212099	0.0173115	0.00287639	0.0210362	0.00708607	0.0292012	0.0531475	0.0346823	0.0365053	0.0605876	0.107002	0.0847848	0.0128488	0.0445512	0.00184723	0.0114963	0.0281338	0.0140441	0.0380079	0.00844946	0.0198898	0.0165865	0.017093	0.008972	0.022296	0.0338314	0.00116595	0.0372832	0.0399741	0.0096106	0.0420201	0.0820545	0.00896416	0.03798154	0.148528	0.396608	0.628628	0.866158	0.02801831	0.009339744	0.0122208	0.590744	0.00915435	0.00749852	0.372367	0.00801534	0.09584044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190903	0.222582	0.469755	0.11676	6	40.69912	0.09579235	0.000109749	0.0154476	0.280103	3.70434	0.159383	0.508882	1.01677	2.31497	0.304415	0.316251	0.119444	0.25989	0.1051802	6.23749	8.15878	2.203	17.8846	6.80178	8.96351	8.47098	11.508	37.1132	16.4902	15.2675	3.92241	0.203416	20.8124	0.9112024
5630	-4181.9	-4154.06	-27.8368	24.05819	11.79906	0.2200931	0.9001339	0.06618201	0.1304404	0.0427165	0.0160062	0.00698613	0.0449161	0.0293541	0.00946801	0.00451843	0.0141615	0.0349171	0.0270187	0.011079	0.00506438	0.0422611	0.00577628	0.0452471	0.0665322	0.0514801	0.0380113	0.0383531	0.0156308	0.0417009	0.0278199	0.086019	0.000836031	0.0200667	0.0247928	0.014259	0.1294	0.00887969	0.0490606	0.00369103	0.0131065	0.00402114	0.0371728	0.0474613	0.00111293	0.0327706	0.0569309	0.0111756	0.073518	0.0904566	0.00232668	0.02738915	0.126102	0.36295	0.599778	0.852664	0.02701838	-0.03494612	0.0106395	0.579276	0.00743993	0.00714238	0.385514	0.00998853	0.1480534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183665	0.141695	0.620432	0.0542076	4	38.65267	0.05842752	0.000997573	0.0461116	0.434043	3.51885	0.116623	0.44453	0.981259	2.45759	0.298723	0.299022	0.111061	0.291194	0.1131073	7.16431	8.1765	2.56234	21.0328	6.80178	9.69062	8.47098	11.7991	37.1749	16.8483	15.2675	4.38254	0.203416	21.314	1.308964
5640	-4158.36	-4148.53	-9.82587	24.9607	11.79906	0.1970739	1.110537	0.07644789	0.2920937	0.00338053	0.00392732	0.00349617	0.0362417	0.0236836	0.0132632	0.00152799	0.0277777	0.0251072	0.03799	0.00687672	0.00445242	0.0126728	0.00337423	0.057542	0.026069	0.0670641	0.0159372	0.0438735	0.0241537	0.0392024	0.0402575	0.0287941	0.000964595	0.0076848	0.0172749	0.0190073	0.057301	0.0046964	0.018087	0.00797999	0.0240694	0.00663858	0.0240655	0.01088	0.000516765	0.0573081	0.022638	0.0180015	0.0469221	0.0511241	0.00127123	0.02855108	0.113861	0.330246	0.555592	0.818209	0.02686152	0.08820509	0.0137954	0.533742	0.00580347	0.0102384	0.432489	0.00393251	0.1772345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663126	0.539515	0.351524	0.0426485	6	39.30299	0.03353926	0.000479438	0.0321047	0.375978	3.59144	0.158466	0.507629	1.01615	2.31776	0.300482	0.320156	0.113085	0.266276	0.2654396	7.16431	8.17749	2.56234	21.0328	8.05591	9.69062	8.47098	11.7991	37.1749	16.8483	15.2675	2.83236	0.203416	21.314	0.6677018
5650	-4162.46	-4153.04	-9.42898	21.51521	11.79906	0.1835788	0.5934251	0.05272878	0.2245448	0.00272075	0.00369601	0.00403506	0.0406036	0.0268955	0.0154754	0.00205153	0.0240972	0.0174529	0.0372972	0.00223932	0.00437999	0.0202757	0.004206	0.0156152	0.0683937	0.0217133	0.00415557	0.0504745	0.0204984	0.012172	0.0262488	0.0746877	0.00211402	0.0163079	0.0230052	0.0138038	0.0360925	0.0244184	0.032263	0.00850447	0.0203486	0.0109969	0.0357747	0.0227488	0.00175335	0.0708406	0.0273405	0.0164181	0.0569477	0.0364874	0.00111849	0.02835353	0.114603	0.336838	0.567783	0.82988	0.02028573	0.004474405	0.00882789	0.546618	0.00257743	0.0117938	0.418272	0.0119109	0.2405983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122351	0.276319	0.69978	0.0116661	4	37.40549	0.07867811	0.000286393	0.0248715	0.339463	3.63538	0.0517549	0.308598	0.877927	2.76172	0.302587	0.319511	0.108875	0.269027	0.2450727	7.56272	8.17749	2.19497	22.7175	8.78262	8.76974	8.47098	11.7991	37.1397	16.8883	14.9064	5.18292	0.203416	21.314	0.9817425
5660	-4175.27	-4156.99	-18.2755	20.97875	11.79906	0.153357	0.5816199	0.042966	0.2881067	0.00134366	0.00366629	0.00342561	0.0477402	0.0258637	0.036653	0.0040801	0.0263446	0.00802313	0.0179592	0.001691	0.00611002	0.0244166	0.0452956	0.00884768	0.0353242	0.0289581	0.00518545	0.089974	0.0360888	0.0199858	0.014132	0.102569	0.0043913	0.0627746	0.00889745	0.0157709	0.024641	0.0101982	0.0531337	0.00737529	0.0480091	0.0107669	0.0177615	0.011175	0.00191218	0.0429892	0.0499742	0.0529831	0.107328	0.0418301	0.00040068	0.03078786	0.107517	0.320493	0.547236	0.814429	0.02436427	0.0414914	0.0115576	0.469218	0.00543083	0.004188	0.492507	0.0170986	0.2095367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934064	0.507064	0.378963	0.0205663	4	39.08569	0.06132563	6.49474e-05	0.0118998	0.251927	3.73611	0.0493406	0.3019	0.871644	2.77712	0.292662	0.320785	0.114664	0.271889	0.2510281	7.52402	8.17749	1.72362	22.7175	8.75794	9.6868	8.47098	11.7991	37.1244	16.8937	14.9179	5.06877	0.203416	21.314	0.8347141
5670	-4177.99	-4154.87	-23.1168	24.87323	11.79906	0.1435749	0.9495005	0.04243791	0.2091993	0.00296822	0.00282221	0.00420103	0.0629602	0.0241313	0.0295131	0.00432237	0.0234463	0.00578661	0.0314482	0.00374874	0.00305824	0.0423939	0.0189244	0.0165701	0.118154	0.0484848	0.0062112	0.0593588	0.0798008	0.0422525	0.00879173	0.0364801	0.0127895	0.0880446	0.0120755	0.0296004	0.0143404	0.00920036	0.195415	0.0145881	0.0574877	0.0328544	0.00849551	0.00796077	0.00123739	0.0691895	0.0560012	0.0414035	0.100509	0.0393668	0.000184942	0.02877058	0.113781	0.336842	0.569309	0.831944	0.02962569	0.1041523	0.00872912	0.450256	0.00456799	0.00537867	0.523742	0.00732682	0.06858655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146904	0.17721	0.511396	0.164489	7	38.95642	0.05983284	3.51334e-05	0.00876396	0.22237	3.76883	0.126771	0.461028	0.991101	2.4211	0.298466	0.321655	0.122759	0.25712	0.1727389	5.80594	8.17749	1.72362	22.6978	7.46343	9.6868	8.47098	11.7991	37.1244	16.6726	14.9179	5.19701	0.203416	21.314	0.3970533
5680	-4152.62	-4143.07	-9.55802	32.48099	11.64218	0.1643226	1.260721	0.03463103	0.375277	0.0236652	0.00167418	0.00116809	0.0315279	0.0207456	0.0628725	0.00387286	0.018024	0.00903274	0.0259631	0.00251333	0.00158592	0.00137989	0.0128704	0.0276355	0.0189962	0.023217	0.0228056	0.0171383	0.0725824	0.0351742	0.0135052	0.00884964	0.00966233	0.0528611	0.0159417	0.01638	0.016083	0.00773239	0.0121715	0.0552921	0.0385531	0.0277738	0.0157473	0.00699068	0.00311577	0.0590075	0.0395815	0.0207233	0.021196	0.0164989	0.00038932	0.01979366	0.0996786	0.301406	0.522067	0.794144	0.02538102	0.03603076	0.00697662	0.474221	0.0108039	0.00480387	0.495412	0.00778244	0.2701072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309582	0.260189	0.542182	0.166671	5	38.15765	0.08705598	0.000118533	0.0160503	0.284482	3.69935	0.185885	0.543192	1.03262	2.2383	0.297988	0.317571	0.121654	0.262787	0.3061379	6.2791	8.17749	2.49123	22.6978	8.80948	9.6717	8.47098	11.6422	37.1807	16.8509	14.9179	5.29455	0.203416	21.314	0.8823055
5690	-4144.23	-4150.06	5.82871	28.3112	11.63609	0.162429	2.090777	0.09822339	0.3066787	0.00514053	0.00256103	0.000964893	0.0239194	0.0164863	0.0271998	0.00994833	0.00748307	0.00659861	0.012204	0.00249897	0.000881646	0.00199656	0.00679991	0.00985912	0.00339711	0.0245241	0.0200881	0.010957	0.0440804	0.0270214	0.011446	0.0138794	0.0135758	0.0713036	0.0208826	0.019334	0.00238795	0.0110485	0.00325671	0.0413252	0.0155708	0.0141946	0.0115636	0.00628297	0.00655186	0.0322301	0.0118594	0.0134397	0.00621157	0.0219417	0.000714731	0.01369964	0.117013	0.334018	0.557623	0.817987	0.02780796	0.03297256	0.00643758	0.648182	0.00607645	0.00449959	0.326478	0.00832633	0.1934124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230285	0.380281	0.476137	0.120553	5	38.30003	0.09591301	0.00010746	0.0152866	0.278916	3.70569	0.303875	0.664332	1.0721	1.95969	0.291012	0.297491	0.127952	0.283545	0.2263849	7.69888	8.17749	2.49123	22.6978	6.50757	9.62165	8.47098	11.6361	37.0527	16.4982	14.9179	5.29455	0.203416	21.314	0.8543518
5700	-4137.75	-4146.94	9.19765	30.55385	11.63694	0.1844663	2.876574	0.06898755	0.1545361	0.0158114	0.00784234	0.00147398	0.0336129	0.0203866	0.0188548	0.0064456	0.0110499	0.0201294	0.0259464	0.00415826	0.000667672	0.00180843	0.021931	0.00474583	0.00755827	0.0250878	0.0214968	0.0128732	0.0170447	0.00988013	0.0247439	0.0172988	0.013387	0.0253783	0.0530379	0.00654493	0.00149428	0.0125939	0.00374563	0.0275256	0.0100844	0.0225196	0.0137215	0.00552552	0.00651282	0.0385527	0.0110277	0.0144284	0.0164518	0.0148779	0.00476713	0.01623654	0.124348	0.358025	0.593081	0.847597	0.03371286	0.02888815	0.00864338	0.493374	0.00738364	0.00376284	0.479661	0.00717569	0.104434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202948	0.422667	0.508714	0.0483245	6	38.83331	0.09764796	0.000296952	0.0253221	0.341919	3.63246	0.379482	0.724457	1.08183	1.81423	0.295769	0.318757	0.13436	0.251114	0.1333222	7.69888	8.17749	1.89945	22.6987	8.5291	9.69394	8.3378	11.6369	37.1987	16.7867	15.7259	4.84209	0.203416	21.187	0.7833207
